,SAMPL6_ID,pH,Epik_Microstate,SAMPL6_Microstate_ID,Log_P
1618,SM07,5.1,2,SM07_micro007,-5.174310364474029
1619,SM07,5.2,0,SM07_micro006,-0.23359250887014565
1620,SM07,5.2,1,SM07_micro004,-1.5951465327541523
1621,SM07,5.2,2,SM07_micro007,-5.2195435959604435
1622,SM07,5.3,0,SM07_micro006,-0.2886150217976511
1623,SM07,5.3,1,SM07_micro004,-1.4044243253674003
1624,SM07,5.3,2,SM07_micro007,-5.274397328173448
1625,SM07,5.4,0,SM07_micro006,-0.3546082811677573
1626,SM07,5.4,1,SM07_micro004,-1.2248416451377508
1627,SM07,5.4,2,SM07_micro007,-5.340559368258056
1628,SM07,5.5,0,SM07_micro006,-0.43326009412547967
1629,SM07,5.5,1,SM07_micro004,-1.057748737781216
1630,SM07,5.5,2,SM07_micro007,-5.419211181215778
1631,SM07,5.6,0,SM07_micro006,-0.5255831449578278
1632,SM07,5.6,1,SM07_micro004,-0.9043270682993068
1633,SM07,5.6,2,SM07_micro007,-5.511534232048126
1634,SM07,5.7,0,SM07_micro006,-0.6324213372373091
1635,SM07,5.7,1,SM07_micro004,-0.7655893209790323
1636,SM07,5.7,2,SM07_micro007,-5.618372424327608
1637,SM07,5.8,0,SM07_micro004,-0.6415354958203928
1638,SM07,5.8,1,SM07_micro006,-0.7542810131074285
1639,SM07,5.8,2,SM07_micro007,-5.740232100197726
1640,SM07,5.9,0,SM07_micro004,-0.5326719349668928
1641,SM07,5.9,1,SM07_micro006,-0.8911621725681858
1642,SM07,5.9,2,SM07_micro007,-5.877113259658484
1643,SM07,6.0,0,SM07_micro004,-0.4384922962750277
1644,SM07,6.0,1,SM07_micro006,-1.0425584734760764
1645,SM07,6.0,2,SM07_micro007,-6.028509560566375
1646,SM07,6.1,0,SM07_micro004,-0.35798389545778825
1647,SM07,6.1,1,SM07_micro006,-1.2077947929730941
1648,SM07,6.1,2,SM07_micro007,-6.193745880063393
1649,SM07,6.2,0,SM07_micro004,-0.290134048228165
1650,SM07,6.2,1,SM07_micro006,-1.385689666057728
1651,SM07,6.2,2,SM07_micro007,-6.371640753148027
1652,SM07,6.3,0,SM07_micro004,-0.23376128958464723
1653,SM07,6.3,1,SM07_micro006,-1.5748928470139663
1654,SM07,6.3,2,SM07_micro007,-6.560843934104264
1655,SM07,6.4,0,SM07_micro004,-0.18734659309672086
1656,SM07,6.4,1,SM07_micro006,-1.774222870840297
1657,SM07,6.4,2,SM07_micro007,-6.760173957930595
1658,SM07,6.5,0,SM07_micro004,-0.14937093233387203
1659,SM07,6.5,1,SM07_micro006,-1.9819919303917053
1660,SM07,6.5,2,SM07_micro007,-6.967943017482004
1661,SM07,6.6,0,SM07_micro004,-0.11865284229458989
1662,SM07,6.6,1,SM07_micro006,-2.197018560666681
1663,SM07,6.6,2,SM07_micro007,-7.182969647756979
1664,SM07,6.7,0,SM07_micro004,-0.09401085797736353
1665,SM07,6.7,1,SM07_micro006,-2.41795251594921
1666,SM07,6.7,2,SM07_micro007,-7.403903603039509
1667,SM07,6.8,0,SM07_micro004,-0.07426351438068214
1668,SM07,6.8,1,SM07_micro006,-2.643949892666786
1669,SM07,6.8,2,SM07_micro007,-7.6299009797570845
1670,SM07,6.9,0,SM07_micro004,-0.05856690793203797
1671,SM07,6.9,1,SM07_micro006,-2.8739980065323993
1672,SM07,6.9,2,SM07_micro007,-7.8599490936226974
1673,SM07,7.0,0,SM07_micro004,-0.04607713505892324
1674,SM07,7.0,1,SM07_micro006,-3.1072529539735414
1675,SM07,7.0,2,SM07_micro007,-8.093204041063839
1676,SM07,7.1,0,SM07_micro004,-0.03628785361783332
1677,SM07,7.1,1,SM07_micro006,-3.3430396121322072
1678,SM07,7.1,2,SM07_micro007,-8.328990699222507
1679,SM07,7.2,0,SM07_micro004,-0.028355160036260454
1680,SM07,7.2,1,SM07_micro006,-3.5810204195793935
1681,SM07,7.2,2,SM07_micro007,-8.566971506669692
1682,SM07,7.3,0,SM07_micro004,-0.022279054314204644
1683,SM07,7.3,1,SM07_micro006,-3.8205202534570932
1684,SM07,7.3,2,SM07_micro007,-8.806471340547391
1685,SM07,7.4,0,SM07_micro004,-0.017553194308161234
1686,SM07,7.4,1,SM07_micro006,-4.061539113765307
1687,SM07,7.4,2,SM07_micro007,-9.047321420141104
1688,SM07,7.5,0,SM07_micro004,-0.013671237874625576
1689,SM07,7.5,1,SM07_micro006,-4.303401877646029
1690,SM07,7.5,2,SM07_micro007,-9.289352964736327
1691,SM07,7.6,0,SM07_micro004,-0.010801965728099222
1692,SM07,7.6,1,SM07_micro006,-4.5461085450992575
1693,SM07,7.6,2,SM07_micro007,-9.532059632189556
1694,SM07,7.7,0,SM07_micro004,-0.008439035725077516
1695,SM07,7.7,1,SM07_micro006,-4.789490335410494
1696,SM07,7.7,2,SM07_micro007,-9.775441422500792
1697,SM07,7.8,0,SM07_micro004,-0.006582447865560463
1698,SM07,7.8,1,SM07_micro006,-5.0333784678652345
1699,SM07,7.9,0,SM07_micro004,-0.00523220214954806
1700,SM07,7.9,1,SM07_micro006,-5.277604161748977
1701,SM07,8.0,0,SM07_micro004,-0.004050737148037208
1702,SM07,8.0,1,SM07_micro006,-5.522167417061723
1703,SM07,8.1,0,SM07_micro004,-0.003206833575529456
1704,SM07,8.1,1,SM07_micro006,-5.7670682338034736
1705,SM07,8.2,0,SM07_micro004,-0.002531710717523255
1706,SM07,8.2,1,SM07_micro006,-6.012137831259724
1707,SM07,8.3,0,SM07_micro004,-0.0013502457160124027
1708,SM07,8.3,1,SM07_micro006,-6.63882062420398
1709,SM07,8.4,0,SM07_micro004,-0.001012684287009302
1710,SM07,8.4,1,SM07_micro006,-6.884227783089235
1711,SM07,8.5,0,SM07_micro004,-0.0008439035725077517
1712,SM07,8.5,1,SM07_micro006,-7.129803722688991
1713,SM07,8.6,0,SM07_micro004,-0.0006751228580062014
1714,SM07,8.6,1,SM07_micro006,-7.375210881574245
1715,SM07,8.7,0,SM07_micro004,-0.000506342143504651
1716,SM07,8.7,1,SM07_micro006,-7.620786821174001
1717,SM07,8.8,0,SM07_micro004,-0.0003375614290031007
1718,SM07,8.8,1,SM07_micro006,-7.8663627607737565
1719,SM07,8.9,0,SM07_micro004,-0.0003375614290031007
1720,SM07,8.9,1,SM07_micro006,-8.112107481088014
1721,SM07,9.0,0,SM07_micro004,-0.00016878071450155034
1722,SM07,9.0,1,SM07_micro006,-8.35768342068777
1723,SM07,9.1,0,SM07_micro004,-0.00016878071450155034
1724,SM07,9.1,1,SM07_micro006,-8.603428141002027
1725,SM07,9.2,0,SM07_micro004,-0.00016878071450155034
1726,SM07,9.2,1,SM07_micro006,-8.849004080601782
1727,SM07,9.3,0,SM07_micro004,-0.00016878071450155034
1728,SM07,9.3,1,SM07_micro006,-9.094748800916038
1729,SM07,9.4,0,SM07_micro004,-0.00016878071450155034
1730,SM07,9.4,1,SM07_micro006,-9.340324740515795
1731,SM07,9.5,0,SM07_micro004,-0.00016878071450155034
1732,SM07,9.5,1,SM07_micro006,-9.586069460830052
1733,SM07,9.6,0,SM07_micro004,-0.00016878071450155034
1734,SM07,9.6,1,SM07_micro006,-9.83181418114431
1735,SM07,9.7,0,SM07_micro004,-0.00016878071450155034
1736,SM07,9.7,1,SM07_micro012,-9.990468052775768
1737,SM07,9.8,0,SM07_micro004,-0.00016878071450155034
1738,SM07,9.8,1,SM07_micro012,-9.74472333246151
1739,SM07,9.9,0,SM07_micro004,-0.00016878071450155034
1740,SM07,9.9,1,SM07_micro012,-9.498978612147253
1741,SM07,10.0,0,SM07_micro004,-0.00016878071450155034
1742,SM07,10.0,1,SM07_micro012,-9.253402672547496
1743,SM07,10.1,0,SM07_micro004,-0.00016878071450155034
1744,SM07,10.1,1,SM07_micro012,-9.00765795223324
1745,SM07,10.2,0,SM07_micro004,-0.00016878071450155034
1746,SM07,10.2,1,SM07_micro012,-8.761913231918982
1747,SM07,10.3,0,SM07_micro004,-0.00016878071450155034
1748,SM07,10.3,1,SM07_micro012,-8.516337292319227
1749,SM07,10.4,0,SM07_micro004,-0.0003375614290031007
1750,SM07,10.4,1,SM07_micro012,-8.27076135271947
1751,SM07,10.5,0,SM07_micro004,-0.0003375614290031007
1752,SM07,10.5,1,SM07_micro012,-8.025016632405213
1753,SM07,10.6,0,SM07_micro004,-0.0003375614290031007
1754,SM07,10.6,1,SM07_micro012,-7.7794406928054585
1755,SM07,10.7,0,SM07_micro004,-0.000506342143504651
1756,SM07,10.7,1,SM07_micro012,-7.533864753205703
1757,SM07,10.8,0,SM07_micro004,-0.0006751228580062014
1758,SM07,10.8,1,SM07_micro012,-7.288288813605947
1759,SM07,10.9,0,SM07_micro004,-0.0008439035725077517
1760,SM07,10.9,1,SM07_micro012,-7.042712874006191
1761,SM07,11.0,0,SM07_micro004,-0.0011814650015108522
1762,SM07,11.0,1,SM07_micro012,-6.797305715120937
1763,SM07,11.1,0,SM07_micro004,-0.0013502457160124027
1764,SM07,11.1,1,SM07_micro012,-6.551898556235682
1765,SM07,11.2,0,SM07_micro004,-0.0018565878595170537
1766,SM07,11.2,1,SM07_micro012,-6.30666017806493
1767,SM07,11.3,0,SM07_micro004,-0.0023629300030217045
1768,SM07,11.3,1,SM07_micro012,-6.061421799894177
1769,SM07,11.4,0,SM07_micro004,-0.003038052861027906
1770,SM07,11.4,1,SM07_micro012,-5.816352202437926
1771,SM07,11.5,0,SM07_micro004,-0.0038819564335356577
1772,SM07,11.5,1,SM07_micro012,-5.571451385696177
1773,SM07,11.6,0,SM07_micro004,-0.004894640720544959
1774,SM07,11.6,1,SM07_micro012,-5.32688813038343
1775,SM07,11.7,0,SM07_micro004,-0.006244886436557362
1776,SM07,11.7,1,SM07_micro012,-5.082493655785185
1777,SM07,11.8,0,SM07_micro004,-0.007932693581572866
1778,SM07,11.8,1,SM07_micro012,-4.838436742615943
1779,SM07,11.9,0,SM07_micro004,-0.01012684287009302
1780,SM07,11.9,1,SM07_micro012,-4.595054952304708
1781,SM07,12.0,0,SM07_micro004,-0.012996115016619375
1782,SM07,12.0,1,SM07_micro012,-4.352179504136976
1783,SM08,2.0,0,SM08_micro011,-0.005569763578551161
1784,SM08,2.0,1,SM08_micro006,-5.5812406671372665
1785,SM08,2.0,2,SM08_micro002,-6.379404666015098
1786,SM08,2.1,0,SM08_micro011,-0.006244886436557362
1787,SM08,2.1,1,SM08_micro006,-5.336171069681015
1788,SM08,2.1,2,SM08_micro002,-6.62565572847286
1789,SM08,2.2,0,SM08_micro011,-0.0072575707235666646
1790,SM08,2.2,1,SM08_micro006,-5.091439033653767
1791,SM08,2.2,2,SM08_micro002,-6.872413133074126
1792,SM08,2.3,0,SM08_micro011,-0.008776597154080617
1793,SM08,2.3,1,SM08_micro006,-4.847382120484525
1794,SM08,2.3,2,SM08_micro002,-7.119676879818898
1795,SM08,2.4,0,SM08_micro011,-0.010801965728099222
1796,SM08,2.4,1,SM08_micro006,-4.603662768744287
1797,SM08,2.4,2,SM08_micro002,-7.367446968707173
1798,SM08,2.5,0,SM08_micro011,-0.013333676445622477
1799,SM08,2.5,1,SM08_micro006,-4.360618539862054
1800,SM08,2.5,2,SM08_micro002,-7.615723399738954
1801,SM08,2.6,0,SM08_micro011,-0.016878071450155033
1802,SM08,2.6,1,SM08_micro006,-4.118249433837828
1803,SM08,2.6,2,SM08_micro002,-7.864843734343242
1804,SM08,2.7,0,SM08_micro011,-0.021266370027195343
1805,SM08,2.7,1,SM08_micro006,-3.8770617928151125
1806,SM08,2.7,2,SM08_micro002,-8.11497675323454
1807,SM08,2.8,0,SM08_micro011,-0.027004914320248055
1808,SM08,2.8,1,SM08_micro006,-3.637055616793908
1809,SM08,2.8,2,SM08_micro002,-8.366460017841849
1810,SM08,2.9,0,SM08_micro011,-0.03426248504381472
1811,SM08,2.9,1,SM08_micro006,-3.398568467203217
1812,SM08,2.9,2,SM08_micro002,-8.619293528165173
1813,SM08,3.0,0,SM08_micro011,-0.043376643626898435
1814,SM08,3.0,1,SM08_micro006,-3.1621066861865454
1815,SM08,3.0,2,SM08_micro002,-8.874321187777015
1816,SM08,3.1,0,SM08_micro011,-0.05519129364200696
1817,SM08,3.1,1,SM08_micro006,-2.928007835172895
1818,SM08,3.1,2,SM08_micro002,-9.13171177739188
1819,SM08,3.2,0,SM08_micro011,-0.06987521580364184
1820,SM08,3.2,1,SM08_micro006,-2.6971158177347743
1821,SM08,3.2,2,SM08_micro002,-9.392140419867772
1822,SM08,3.3,0,SM08_micro011,-0.08844109439881238
1823,SM08,3.3,1,SM08_micro006,-2.4699369760156875
1824,SM08,3.3,2,SM08_micro002,-9.656451018777199
1825,SM08,3.4,0,SM08_micro011,-0.11173283300002632
1826,SM08,3.4,1,SM08_micro006,-2.247652775017146
1827,SM08,3.4,2,SM08_micro002,-9.92548747769267
1828,SM08,3.5,0,SM08_micro011,-0.14076311589429297
1829,SM08,3.5,1,SM08_micro006,-2.030938337597155
1830,SM08,3.6,0,SM08_micro011,-0.1767134080831232
1831,SM08,3.6,1,SM08_micro006,-1.8209751287572264
1832,SM08,3.7,0,SM08_micro011,-0.22076517456802783
1833,SM08,3.7,1,SM08_micro006,-1.6194509556423755
1834,SM08,3.8,0,SM08_micro011,-0.27443744177952084
1835,SM08,3.8,1,SM08_micro006,-1.427378502539611
1836,SM08,3.9,0,SM08_micro011,-0.3390804554336146
1837,SM08,3.9,1,SM08_micro006,-1.2464455765939493
1838,SM08,4.0,0,SM08_micro011,-0.41604446124632155
1839,SM08,4.0,1,SM08_micro006,-1.0776648620923988
1840,SM08,4.1,0,SM08_micro011,-0.5066797049336541
1841,SM08,4.1,1,SM08_micro006,-0.9225553854654741
1842,SM08,4.2,0,SM08_micro011,-0.6116613093536184
1843,SM08,4.2,1,SM08_micro006,-0.7817922695711811
1844,SM08,4.3,0,SM08_micro006,-0.48575089633546187
1845,SM08,4.3,1,SM08_micro011,-0.9551300633642733
1846,SM08,4.4,0,SM08_micro006,-0.39832248622365873
1847,SM08,4.4,1,SM08_micro011,-1.1132775928522258
1848,SM08,4.5,0,SM08_micro006,-0.32405897184297666
1849,SM08,4.5,1,SM08_micro011,-1.2847587987858011
1850,SM08,4.6,0,SM08_micro006,-0.26177888819190454
1851,SM08,4.6,1,SM08_micro011,-1.4682234354489863
1852,SM08,4.7,0,SM08_micro006,-0.2103007702689317
1853,SM08,4.7,1,SM08_micro011,-1.6624900378402707
1854,SM08,4.8,0,SM08_micro006,-0.16810559164354413
1855,SM08,4.8,1,SM08_micro011,-1.8660395795291402
1856,SM08,4.9,0,SM08_micro006,-0.1338431065997294
1857,SM08,4.9,1,SM08_micro011,-2.0773530340850814
1858,SM08,5.0,0,SM08_micro006,-0.10616306942147516
1859,SM08,5.0,1,SM08_micro011,-2.295417717221085
1860,SM08,5.1,0,SM08_micro006,-0.08405279582177207
1861,SM08,5.1,1,SM08_micro011,-2.5188833832211373
1862,SM08,5.2,0,SM08_micro006,-0.06633082079910928
1863,SM08,5.2,1,SM08_micro011,-2.7469061285127316
1864,SM08,5.3,0,SM08_micro006,-0.052153240780979056
1865,SM08,5.3,1,SM08_micro011,-2.9786420495233603
1866,SM08,5.4,0,SM08_micro006,-0.04101371362387673
1867,SM08,5.4,1,SM08_micro011,-3.2130784619660138
1868,SM08,5.5,0,SM08_micro006,-0.03223711646979611
1869,SM08,5.5,1,SM08_micro011,-3.45004658512619
1870,SM08,5.6,0,SM08_micro006,-0.02531710717523255
1871,SM08,5.6,1,SM08_micro011,-3.688871296145884
1872,SM08,5.7,0,SM08_micro006,-0.019916124311182937
1873,SM08,5.7,1,SM08_micro011,-3.9290462528815904
1874,SM08,5.8,0,SM08_micro006,-0.01552782573414263
1875,SM08,5.8,1,SM08_micro011,-4.170402674618807
1876,SM08,5.9,0,SM08_micro006,-0.012152211444111624
1877,SM08,5.9,1,SM08_micro011,-4.412771780643033
1878,SM08,6.0,0,SM08_micro006,-0.00962050072658837
1879,SM08,6.0,1,SM08_micro011,-4.6558160095252665
1880,SM08,6.1,0,SM08_micro006,-0.007426351438068215
1881,SM08,6.1,1,SM08_micro011,-4.899535361265504
1882,SM08,6.2,0,SM08_micro006,-0.005907325007554262
1883,SM08,6.2,1,SM08_micro011,-5.143592274434746
1884,SM08,6.3,0,SM08_micro006,-0.00455707929154186
1885,SM08,6.3,1,SM08_micro011,-5.387986749032991
1886,SM08,6.4,0,SM08_micro006,-0.0035443950045325567
1887,SM08,6.4,1,SM08_micro011,-5.632718785060239
1888,SM08,6.5,0,SM08_micro006,-0.0028692721465263553
1889,SM08,6.5,1,SM08_micro011,-5.877619601801989
1890,SM08,6.6,0,SM08_micro006,-0.0021941492885201542
1891,SM08,6.6,1,SM08_micro011,-6.12268919925824
1892,SM08,6.7,0,SM08_micro006,-0.0016878071450155034
1893,SM08,6.7,1,SM08_micro011,-6.3679275774289925
1894,SM08,6.8,0,SM08_micro006,-0.0013502457160124027
1895,SM08,6.8,1,SM08_micro011,-6.613334736314246
1896,SM08,6.9,0,SM08_micro006,-0.001012684287009302
1897,SM08,6.9,1,SM08_micro011,-6.8587418951995005
1898,SM08,7.0,0,SM08_micro006,-0.0008439035725077517
1899,SM08,7.0,1,SM08_micro011,-7.104149054084756
1900,SM08,7.1,0,SM08_micro006,-0.0006751228580062014
1901,SM08,7.1,1,SM08_micro011,-7.34972499368451
1902,SM08,7.2,0,SM08_micro006,-0.000506342143504651
1903,SM08,7.2,1,SM08_micro011,-7.595300933284266
1904,SM08,7.3,0,SM08_micro006,-0.0003375614290031007
1905,SM08,7.3,1,SM08_micro011,-7.840876872884022
1906,SM08,7.4,0,SM08_micro006,-0.0003375614290031007
1907,SM08,7.4,1,SM08_micro011,-8.086452812483778
1908,SM08,7.5,0,SM08_micro006,-0.0003375614290031007
1909,SM08,7.5,1,SM08_micro011,-8.332197532798036
1910,SM08,7.6,0,SM08_micro006,-0.00016878071450155034
1911,SM08,7.6,1,SM08_micro011,-8.57777347239779
1912,SM08,7.7,0,SM08_micro006,-0.00016878071450155034
1913,SM08,7.7,1,SM08_micro011,-8.823518192712049
1914,SM08,7.7,2,SM08_micro004,-9.941690426284818
1915,SM08,7.8,0,SM08_micro006,-0.00016878071450155034
1916,SM08,7.8,1,SM08_micro011,-9.069094132311804
1917,SM08,7.8,2,SM08_micro004,-9.695945705970562
1918,SM08,7.9,0,SM08_micro006,-0.00016878071450155034
1919,SM08,7.9,1,SM08_micro011,-9.314838852626062
1920,SM08,7.9,2,SM08_micro004,-9.450200985656304
1921,SM08,8.0,0,SM08_micro006,-0.00016878071450155034
1922,SM08,8.0,1,SM08_micro004,-9.204625046056549
1923,SM08,8.0,2,SM08_micro011,-9.560583572940319
1924,SM08,8.1,0,SM08_micro006,-0.00016878071450155034
1925,SM08,8.1,1,SM08_micro004,-8.95888032574229
1926,SM08,8.1,2,SM08_micro011,-9.806328293254577
1927,SM08,8.2,0,SM08_micro006,-0.00016878071450155034
1928,SM08,8.2,1,SM08_micro004,-8.713135605428034
1929,SM08,8.3,0,SM08_micro006,-0.00016878071450155034
1930,SM08,8.3,1,SM08_micro004,-8.467559665828277
1931,SM08,8.4,0,SM08_micro006,-0.0003375614290031007
1932,SM08,8.4,1,SM08_micro004,-8.221814945514021
1933,SM08,8.5,0,SM08_micro006,-0.0003375614290031007
1934,SM08,8.5,1,SM08_micro004,-7.976239005914265
1935,SM08,8.6,0,SM08_micro006,-0.000506342143504651
1936,SM08,8.6,1,SM08_micro004,-7.73066306631451
1937,SM08,8.7,0,SM08_micro006,-0.000506342143504651
1938,SM08,8.7,1,SM08_micro004,-7.485087126714754
1939,SM08,8.8,0,SM08_micro006,-0.0006751228580062014
1940,SM08,8.8,1,SM08_micro004,-7.239511187114998
1941,SM08,8.9,0,SM08_micro006,-0.0008439035725077517
1942,SM08,8.9,1,SM08_micro004,-6.9939352475152425
1943,SM08,9.0,0,SM08_micro006,-0.0011814650015108522
1944,SM08,9.0,1,SM08_micro004,-6.748528088629989
1945,SM08,9.1,0,SM08_micro006,-0.001519026430513953
1946,SM08,9.1,1,SM08_micro004,-6.5031209297447345
1947,SM08,9.2,0,SM08_micro006,-0.0018565878595170537
1948,SM08,9.2,1,SM08_micro004,-6.2578825515739815
1949,SM08,9.3,0,SM08_micro006,-0.002531710717523255
1950,SM08,9.3,1,SM08_micro004,-6.0126441734032285
1951,SM08,9.4,0,SM08_micro006,-0.003206833575529456
1952,SM08,9.4,1,SM08_micro004,-5.767574575946978
1953,SM08,9.5,0,SM08_micro006,-0.004050737148037208
1954,SM08,9.5,1,SM08_micro004,-5.52284253991973
1955,SM08,9.6,0,SM08_micro006,-0.00506342143504651
1956,SM08,9.6,1,SM08_micro004,-5.278279284606984
1957,SM08,9.7,0,SM08_micro006,-0.006582447865560463
1958,SM08,9.7,1,SM08_micro004,-5.033884810008739
1959,SM08,9.8,0,SM08_micro006,-0.008270255010575966
1960,SM08,9.8,1,SM08_micro004,-4.789996677553998
1961,SM08,9.9,0,SM08_micro006,-0.010633185013597671
1962,SM08,9.9,1,SM08_micro004,-4.546614887242763
1963,SM08,10.0,0,SM08_micro006,-0.013671237874625576
1964,SM08,10.0,1,SM08_micro004,-4.303908219789533
1965,SM08,10.1,0,SM08_micro006,-0.017384413593659685
1966,SM08,10.1,1,SM08_micro004,-4.06187667519431
1967,SM08,10.2,0,SM08_micro006,-0.022110273599703096
1968,SM08,10.2,1,SM08_micro004,-3.821026595600598
1969,SM08,10.3,0,SM08_micro006,-0.028186379321758905
1970,SM08,10.3,1,SM08_micro004,-3.581357981008397
1971,SM08,10.4,0,SM08_micro006,-0.03595029218883022
1972,SM08,10.4,1,SM08_micro004,-3.3433771735612106
1973,SM08,10.5,0,SM08_micro006,-0.045739573629920136
1974,SM08,10.5,1,SM08_micro004,-3.1075905154025447
1975,SM08,10.6,0,SM08_micro006,-0.058060565788533317
1976,SM08,10.6,1,SM08_micro004,-2.874166787246901
1977,SM08,10.7,0,SM08_micro006,-0.0737571722371775
1978,SM08,10.7,1,SM08_micro004,-2.6441186733812874
1979,SM08,10.8,0,SM08_micro006,-0.09333573511935733
1980,SM08,10.8,1,SM08_micro004,-2.41795251594921
1981,SM08,10.9,0,SM08_micro006,-0.11780893872208213
1982,SM08,10.9,1,SM08_micro004,-2.196849779952179
1983,SM08,11.0,0,SM08_micro006,-0.14835824804686276
1984,SM08,11.0,1,SM08_micro004,-1.9816543689627022
1985,SM08,11.1,0,SM08_micro006,-0.18599634738070847
1986,SM08,11.1,1,SM08_micro004,-1.7735477479822908
1987,SM08,11.2,0,SM08_micro006,-0.23224226315413327
1988,SM08,11.2,1,SM08_micro004,-1.5740489434414584
1989,SM08,11.3,0,SM08_micro006,-0.288277460368648
1990,SM08,11.3,1,SM08_micro004,-1.3845082010562173
1991,SM08,11.4,0,SM08_micro006,-0.35578974616926806
1992,SM08,11.4,1,SM08_micro004,-1.2061069858280786
1993,SM08,11.5,0,SM08_micro006,-0.43579180484300295
1994,SM08,11.5,1,SM08_micro004,-1.0405331049020579
1995,SM08,11.6,0,SM08_micro006,-0.5296338821058649
1996,SM08,11.6,1,SM08_micro004,-0.8886304618506624
1997,SM08,11.7,0,SM08_micro006,-0.6381598815303617
1998,SM08,11.7,1,SM08_micro004,-0.751411740960902
1999,SM08,11.8,0,SM08_micro004,-0.6292145036617797
2000,SM08,11.8,1,SM08_micro006,-0.761538583830995
2001,SM08,11.9,0,SM08_micro004,-0.5218699692387936
2002,SM08,11.9,1,SM08_micro006,-0.8999387697222664
2003,SM08,12.0,0,SM08_micro004,-0.4290405762629409
2004,SM08,12.0,1,SM08_micro006,-1.052854097060671
2005,SM09,2.0,0,SM09_micro001,-0.0016878071450155034
2006,SM09,2.0,1,SM09_micro005,-6.838825770888318
2007,SM09,2.0,2,SM09_micro003,-7.793111930680084
2008,SM09,2.0,3,SM09_micro008,-8.746216625470339
2009,SM09,2.1,0,SM09_micro001,-0.0016878071450155034
2010,SM09,2.1,1,SM09_micro005,-6.838994551602819
2011,SM09,2.1,2,SM09_micro003,-7.547535991080328
2012,SM09,2.1,3,SM09_micro008,-8.991961345784595
2013,SM09,2.2,0,SM09_micro001,-0.0018565878595170537
2014,SM09,2.2,1,SM09_micro005,-6.838994551602819
2015,SM09,2.2,2,SM09_micro003,-7.301960051480572
2016,SM09,2.2,3,SM09_micro008,-9.237874846813355
2017,SM09,2.3,0,SM09_micro001,-0.002025368574018604
2018,SM09,2.3,1,SM09_micro005,-6.839163332317321
2019,SM09,2.3,2,SM09_micro003,-7.056384111880815
2020,SM09,2.3,3,SM09_micro008,-9.483788347842113
2021,SM09,2.4,0,SM09_micro001,-0.0021941492885201542
2022,SM09,2.4,1,SM09_micro003,-6.810976952995563
2023,SM09,2.4,2,SM09_micro005,-6.839500893746323
2024,SM09,2.4,3,SM09_micro008,-9.729701848870873
2025,SM09,2.5,0,SM09_micro001,-0.002531710717523255
2026,SM09,2.5,1,SM09_micro003,-6.565569794110308
2027,SM09,2.5,2,SM09_micro005,-6.839669674460825
2028,SM09,2.5,3,SM09_micro008,-9.97561534989963
2029,SM09,2.6,0,SM09_micro001,-0.0028692721465263553
2030,SM09,2.6,1,SM09_micro003,-6.320162635225054
2031,SM09,2.6,2,SM09_micro005,-6.84017601660433
2032,SM09,2.7,0,SM09_micro001,-0.003375614290031007
2033,SM09,2.7,1,SM09_micro003,-6.074924257054301
2034,SM09,2.7,2,SM09_micro005,-6.840682358747835
2035,SM09,2.8,0,SM09_micro001,-0.004050737148037208
2036,SM09,2.8,1,SM09_micro003,-5.82985465959805
2037,SM09,2.8,2,SM09_micro005,-6.8411887008913395
2038,SM09,2.9,0,SM09_micro001,-0.004894640720544959
2039,SM09,2.9,1,SM09_micro003,-5.585122623570802
2040,SM09,2.9,2,SM09_micro005,-6.842032604463847
2041,SM09,3.0,0,SM09_micro001,-0.005907325007554262
2042,SM09,3.0,1,SM09_micro003,-5.340390587543554
2043,SM09,3.0,2,SM09_micro005,-6.843045288750857
2044,SM09,3.1,0,SM09_micro001,-0.0072575707235666646
2045,SM09,3.1,1,SM09_micro003,-5.095996112945309
2046,SM09,3.1,2,SM09_micro005,-6.844395534466869
2047,SM09,3.2,0,SM09_micro001,-0.0489464072054496
2048,SM09,3.2,1,SM09_micro003,-3.4838027280265003
2049,SM09,3.2,2,SM09_micro005,-4.0696405880613815
2050,SM09,3.3,0,SM09_micro001,-0.057385442930527115
2051,SM09,3.3,1,SM09_micro003,-3.2464970434373206
2052,SM09,3.3,2,SM09_micro005,-4.078079623786459
2053,SM09,3.4,0,SM09_micro001,-0.06818740865862633
2054,SM09,3.4,1,SM09_micro003,-3.0115542888511624
2055,SM09,3.4,2,SM09_micro005,-4.088881589514559
2056,SM09,3.5,0,SM09_micro001,-0.08185864653325191
2057,SM09,3.5,1,SM09_micro003,-2.779480806411531
2058,SM09,3.5,2,SM09_micro005,-4.102552827389184
2059,SM09,3.6,0,SM09_micro001,-0.09907427941241005
2060,SM09,3.6,1,SM09_micro003,-2.5509517189764317
2061,SM09,3.6,2,SM09_micro005,-4.11959967955384
2062,SM09,3.7,0,SM09_micro001,-0.12050943015410695
2063,SM09,3.7,1,SM09_micro003,-2.326810930118373
2064,SM09,3.7,2,SM09_micro005,-4.1410348302955375
2065,SM09,3.8,0,SM09_micro001,-0.14734556375985344
2066,SM09,3.8,1,SM09_micro003,-2.107902343409862
2067,SM09,3.8,2,SM09_micro005,-4.167870963901284
2068,SM09,3.9,0,SM09_micro001,-0.18059536451665886
2069,SM09,3.9,1,SM09_micro003,-1.8954074238524101
2070,SM09,3.9,2,SM09_micro005,-4.201289545372591
2071,SM09,4.0,0,SM09_micro001,-0.2216090781405356
